cellIndex,seed,ok,error,gridSize,meanPieceLength,pieceLengthVariance,minPieceLength,bendProbability,minStraightRun,fillFraction,attempts,generationMs,segmentCount,coverage,meanSegmentLength,bendRate,dagDepth,meanFreeSetSize,minFreeSetSize,edgeCount,shortOfTarget,belowMinimum,wholeRunEscapes,shortStraightRuns
4,16,true,,80,6,8,2,0.35,2,0.45,1,79.57869299999993,391,1,7.662404092071611,0.36606546426185704,32,17.501278772378516,2,2514,21,0,0,0
4,17,true,,80,6,8,2,0.35,2,0.45,1,80.86738299999979,401,1,7.491271820448878,0.34043970686209196,35,18.955112219451372,1,2452,21,0,0,0
4,18,true,,80,6,8,2,0.35,2,0.45,1,79.74102200000016,393,1,7.480916030534351,0.3407079646017699,50,13.195928753180661,1,2661,26,0,0,0
4,19,true,,80,6,8,2,0.35,2,0.45,1,81.65928200000008,387,1,7.648578811369509,0.3613928329952671,25,21.956072351421188,1,2318,14,0,0,0
4,20,true,,80,6,8,2,0.35,2,0.45,1,81.49633200000017,409,1,7.276283618581907,0.36348352387357097,33,19.119804400977994,1,2481,22,0,0,0
4,21,true,,80,6,8,2,0.35,2,0.45,1,81.83605800000032,392,1,7.561224489795919,0.3555030384875084,28,18.801020408163264,2,2556,23,0,0,0
4,22,true,,80,6,8,2,0.35,2,0.45,1,75.10673499999984,367,1,8.185286103542234,0.3507661558960693,31,18.185286103542236,2,2011,25,0,0,0
4,23,true,,80,6,8,2,0.35,2,0.45,1,80.67377299999998,386,1,7.689119170984456,0.3597437626432906,31,19.207253886010363,2,2340,14,0,0,0
4,24,true,,80,6,8,2,0.35,2,0.45,1,76.42620799999986,382,1,7.727748691099476,0.3545762711864407,34,15.853403141361257,1,2514,11,0,0,0
4,25,true,,80,6,8,2,0.35,2,0.45,1,97.23241599999983,379,1,7.725593667546174,0.3609022556390977,29,19.591029023746703,2,2189,23,0,0,0
4,26,true,,80,6,8,2,0.35,2,0.45,1,75.02960900000016,369,1,8.05420054200542,0.35589225589225587,50,14.617886178861788,1,2177,11,0,0,0
4,27,true,,80,6,8,2,0.35,2,0.45,1,72.43655799999988,381,1,7.706036745406824,0.35310156782549423,32,15.278215223097114,3,2699,14,0,0,0
4,28,true,,80,6,8,2,0.35,2,0.45,1,77.12307800000008,395,1,7.50379746835443,0.3730587440918298,42,16.08101265822785,1,2514,15,0,0,0
4,29,true,,80,6,8,2,0.35,2,0.45,1,84.40855399999964,396,1,7.5353535353535355,0.34909456740442657,28,19.69191919191919,2,2291,15,0,0,0
4,30,true,,80,6,8,2,0.35,2,0.45,1,75.36164600000029,365,1,8.01095890410959,0.35831622176591377,29,20.101369863013698,1,1947,17,0,0,0
5,1,true,,100,6,8,2,0.35,2,0.45,1,148.90168900000026,619,1,7.592891760904685,0.36164325244785017,42,21.775444264943456,2,4753,26,0,0,0
5,2,true,,100,6,8,2,0.35,2,0.45,1,157.73705699999937,608,1,7.565789473684211,0.34471509351892127,41,23.45230263157895,1,4578,30,0,0,0
