cellIndex,seed,ok,error,gridSize,meanPieceLength,pieceLengthVariance,minPieceLength,bendProbability,minStraightRun,fillFraction,attempts,generationMs,segmentCount,coverage,meanSegmentLength,bendRate,dagDepth,meanFreeSetSize,minFreeSetSize,edgeCount,shortOfTarget,belowMinimum,wholeRunEscapes,shortStraightRuns
2,5,true,,40,6,8,2,0.3,2,0.45,1,10.84511400000008,96,1,7.375,0.3640226628895184,11,13.479166666666666,2,269,4,0,0,0
2,6,true,,40,6,8,2,0.3,2,0.45,1,10.270832000000041,92,1,7.956521739130435,0.34383561643835614,16,7.217391304347826,1,294,2,0,0,0
2,7,true,,40,6,8,2,0.3,2,0.45,1,10.761011999999937,95,1,7.621052631578947,0.3601108033240997,12,10.526315789473685,2,290,4,0,0,0
2,8,true,,40,6,8,2,0.3,2,0.45,1,9.854943000000048,84,1,8.666666666666666,0.3953168044077135,10,10.892857142857142,3,222,3,0,0,0
2,9,true,,40,6,8,2,0.3,2,0.45,1,9.910636000000068,98,1,7.510204081632653,0.3923705722070845,12,9.724489795918368,2,306,5,0,0,0
2,10,true,,40,6,8,2,0.3,2,0.45,1,11.576720000000023,100,1,7.24,0.37950138504155123,10,13.29,1,253,11,0,0,0
2,11,true,,40,6,8,2,0.3,2,0.45,1,10.487820000000056,92,1,7.6521739130434785,0.3575498575498576,12,10.967391304347826,1,259,8,0,0,0
2,12,true,,40,6,8,2,0.3,2,0.45,1,9.079462000000035,87,1,8.275862068965518,0.3607242339832869,16,7.068965517241379,1,299,6,0,0,0
2,13,true,,40,6,8,2,0.3,2,0.45,1,11.273914999999988,95,1,7.4526315789473685,0.358356940509915,12,9.74736842105263,2,253,6,0,0,0
2,14,true,,40,6,8,2,0.3,2,0.45,1,9.991204000000039,95,1,7.705263157894737,0.37397260273972605,14,8.073684210526316,2,303,6,0,0,0
2,15,true,,40,6,8,2,0.3,2,0.45,1,13.197254999999927,117,1,6.3931623931623935,0.37131367292225204,17,11.495726495726496,1,362,5,0,0,0
3,1,true,,40,6,8,2,0.35,2,0.45,1,14.606771999999978,100,1,7.4,0.3617886178861789,12,10.24,1,301,5,0,0,0
3,2,true,,40,6,8,2,0.35,2,0.45,1,11.370995999999991,82,1,8.975609756097562,0.391008174386921,10,10.731707317073171,1,219,8,0,0,0
3,3,true,,40,6,8,2,0.35,2,0.45,1,11.115037999999913,103,1,7.223300970873787,0.37331536388140163,14,8.932038834951456,1,360,6,0,0,0
3,4,true,,40,6,8,2,0.35,2,0.45,1,12.288414000000103,98,1,7.469387755102041,0.3917808219178082,17,8.622448979591837,1,373,2,0,0,0
3,5,true,,40,6,8,2,0.35,2,0.45,1,13.093242000000032,96,1,7.375,0.3640226628895184,11,13.479166666666666,2,269,4,0,0,0
3,6,true,,40,6,8,2,0.35,2,0.45,1,11.920737000000031,92,1,7.956521739130435,0.34383561643835614,16,7.217391304347826,1,294,2,0,0,0
3,7,true,,40,6,8,2,0.35,2,0.45,1,13.707634999999982,95,1,7.621052631578947,0.3601108033240997,12,10.526315789473685,2,290,4,0,0,0
3,8,true,,40,6,8,2,0.35,2,0.45,1,11.988521999999989,84,1,8.666666666666666,0.3953168044077135,10,10.892857142857142,3,222,3,0,0,0
3,9,true,,40,6,8,2,0.35,2,0.45,1,12.120167000000038,98,1,7.510204081632653,0.3923705722070845,12,9.724489795918368,2,306,5,0,0,0
3,10,true,,40,6,8,2,0.35,2,0.45,1,13.795749999999998,100,1,7.24,0.37950138504155123,10,13.29,1,253,11,0,0,0
3,11,true,,40,6,8,2,0.35,2,0.45,1,10.100967000000082,92,1,7.6521739130434785,0.3575498575498576,12,10.967391304347826,1,259,8,0,0,0
3,12,true,,40,6,8,2,0.35,2,0.45,1,8.336787999999956,87,1,8.275862068965518,0.3607242339832869,16,7.068965517241379,1,299,6,0,0,0
3,13,true,,40,6,8,2,0.35,2,0.45,1,10.026624999999967,95,1,7.4526315789473685,0.358356940509915,12,9.74736842105263,2,253,6,0,0,0
3,14,true,,40,6,8,2,0.35,2,0.45,1,9.471765000000005,95,1,7.705263157894737,0.37397260273972605,14,8.073684210526316,2,303,6,0,0,0
3,15,true,,40,6,8,2,0.35,2,0.45,1,12.962569999999914,117,1,6.3931623931623935,0.37131367292225204,17,11.495726495726496,1,362,5,0,0,0
4,1,true,,40,6,8,2,0.5,2,0.45,1,10.042809000000034,100,1,7.4,0.3617886178861789,12,10.24,1,301,5,0,0,0
